tag_code,tagger_name_xlat,bucket,lot,species_code,length,weight,pit_code,tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_river_kilometer,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,char_SurvivalUse,tag_Status,,
G720A1818,B,2,1,11H,149,33.5,,4/28/2021 0:00,4/27/2021 14:37,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G720D5310,B,7,1,11W,148,36.5,,4/28/2021 0:00,4/27/2021 15:22,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G720E29C3,B,7,1,11H,142,29,,4/28/2021 0:00,4/27/2021 14:53,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G720F56BE,B,6,1,11H,152,36,,4/28/2021 0:00,4/27/2021 14:51,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G721809A6,B,6,1,11H,168,47.5,,4/28/2021 0:00,4/27/2021 15:20,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72247EBD,B,1,1,11H,140,31.5,,4/28/2021 0:00,4/27/2021 15:12,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72249889,B,3,1,11H,179,58.5,,4/28/2021 0:00,4/27/2021 14:42,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G7239159D,B,8,1,11H,150,36,,4/28/2021 0:00,4/27/2021 15:24,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G723DAEB4,B,4,1,11W,153,38.5,,4/28/2021 0:00,4/27/2021 15:17,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G723E0CF2,B,12,1,11H,149,35,,4/28/2021 0:00,4/27/2021 15:07,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G723FCDA2,B,11,1,11H,129,21,,4/28/2021 0:00,4/27/2021 15:07,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G7246CDA6,B,6,1,11H,149,31.5,,4/28/2021 0:00,4/27/2021 14:51,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G7249BB9B,B,5,1,11H,144,31.5,,4/28/2021 0:00,4/27/2021 14:49,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G7249CF02,B,9,1,11H,145,31,,4/28/2021 0:00,4/27/2021 15:01,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G724F834D,B,9,1,11H,158,35,,4/28/2021 0:00,4/27/2021 15:25,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G725550F3,B,3,1,11H,153,36,,4/28/2021 0:00,4/27/2021 14:43,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G725680F1,B,7,1,11H,165,46.5,,4/28/2021 0:00,4/27/2021 15:21,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72609636,B,10,1,11W,131,23.5,,4/28/2021 0:00,4/27/2021 15:04,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G726C7F0E,B,3,1,11H,162,41.5,,4/28/2021 0:00,4/27/2021 15:14,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G726FD58A,B,8,1,11H,162,42,,4/28/2021 0:00,4/27/2021 14:59,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G726FEF4A,B,7,1,11H,152,36,,4/28/2021 0:00,4/27/2021 14:54,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G727144F5,B,5,1,11H,174,53.5,,4/28/2021 0:00,4/27/2021 15:18,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72723506,B,11,1,11H,165,40.5,,4/28/2021 0:00,4/27/2021 15:06,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G7279C40F,B,6,1,11H,162,44.5,,4/28/2021 0:00,4/27/2021 15:19,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G728DFD8F,B,5,1,11H,142,33,,4/28/2021 0:00,4/27/2021 14:48,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G728F0714,B,1,1,11H,160,36.5,,4/28/2021 0:00,4/27/2021 14:34,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G7291B1CB,B,1,1,11H,171,49.5,,4/28/2021 0:00,4/27/2021 14:36,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G7295085E,B,8,1,11H,185,61,,4/28/2021 0:00,4/27/2021 14:56,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72A2E168,B,3,1,11H,173,51.5,,4/28/2021 0:00,4/27/2021 15:12,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72AA2E95,B,4,1,11H,177,54.5,,4/28/2021 0:00,4/27/2021 14:47,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72AB09F1,B,9,1,11H,160,40,,4/28/2021 0:00,4/27/2021 15:24,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72AEE8B9,B,12,1,11H,148,35,,4/28/2021 0:00,4/27/2021 15:08,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72AFC71F,B,1,1,11H,162,42.5,,4/28/2021 0:00,4/27/2021 15:09,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72B6640C,B,8,1,11H,198,83.5,,4/28/2021 0:00,4/27/2021 15:23,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72B86EAE,B,9,1,11H,159,43.5,,4/28/2021 0:00,4/27/2021 15:00,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72B90F51,B,2,1,11H,200,79,,4/28/2021 0:00,4/27/2021 14:39,4/29/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR04,1,Active - General,,
G72042924,B,7,1,11H,155,35.5,,4/30/2021 0:00,4/29/2021 11:57,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72051BE2,B,2,1,11W,147,35.5,,4/30/2021 0:00,4/29/2021 12:05,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7207A2DD,B,8,1,11H,158,39,,4/30/2021 0:00,4/29/2021 12:16,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7208F59D,B,8,1,11H,132,25,,4/30/2021 0:00,4/29/2021 11:58,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7209AB9D,B,2,1,11H,162,45,,4/30/2021 0:00,4/29/2021 12:05,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G720A10DA,B,4,1,11H,138,28.5,,4/30/2021 0:00,4/29/2021 11:52,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72183BA4,B,4,1,11W,129,22,,4/30/2021 0:00,4/29/2021 11:52,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G721C5D27,B,7,1,11H,146,30,,4/30/2021 0:00,4/29/2021 11:58,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G721D2EF9,B,9,1,11H,129,23.5,,4/30/2021 0:00,4/29/2021 12:19,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7221291A,B,4,1,11H,138,29,,4/30/2021 0:00,4/29/2021 12:08,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7221D0F2,B,2,1,11H,152,37,,4/30/2021 0:00,4/29/2021 11:49,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7229F4C6,B,6,1,11H,146,29.5,,4/30/2021 0:00,4/29/2021 11:57,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G722BCD75,B,8,1,11W,160,43,,4/30/2021 0:00,4/29/2021 11:59,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G722C7816,B,7,1,11H,129,21.5,,4/30/2021 0:00,4/29/2021 12:14,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G722D9624,B,6,1,11H,158,40,,4/30/2021 0:00,4/29/2021 11:56,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72374219,B,3,1,11H,153,37.5,,4/30/2021 0:00,4/29/2021 12:06,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7237C6F4,B,7,1,11H,142,31.5,,4/30/2021 0:00,4/29/2021 12:13,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7240D2D0,B,5,1,11H,131,24,,4/30/2021 0:00,4/29/2021 11:53,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7244171E,B,2,1,11W,129,22,,4/30/2021 0:00,4/29/2021 11:48,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7246BFE2,B,1,1,11H,152,33.5,,4/30/2021 0:00,4/29/2021 11:46,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72470B75,B,4,1,11H,138,26.5,,4/30/2021 0:00,4/29/2021 12:09,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7249B0BB,B,6,1,11H,155,36.5,,4/30/2021 0:00,4/29/2021 12:12,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G724BD7CC,B,3,1,11H,174,54.5,,4/30/2021 0:00,4/29/2021 11:50,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72613BA0,B,3,1,11H,131,23,,4/30/2021 0:00,4/29/2021 11:50,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G726A393F,B,10,1,11H,150,34.5,,4/30/2021 0:00,4/29/2021 12:01,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7273F508,B,6,1,11H,151,34.5,,4/30/2021 0:00,4/29/2021 12:11,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72770B58,B,10,1,11H,162,46.5,,4/30/2021 0:00,4/29/2021 12:01,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G727B96F9,B,9,1,11H,136,27.5,,4/30/2021 0:00,4/29/2021 12:00,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72832965,B,3,1,11H,155,39,,4/30/2021 0:00,4/29/2021 12:07,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72868EB6,B,5,1,11H,162,41.5,,4/30/2021 0:00,4/29/2021 12:09,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72949E56,B,5,1,11H,163,44,,4/30/2021 0:00,4/29/2021 11:56,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G7295631B,B,1,1,11H,190,70,,4/30/2021 0:00,4/29/2021 11:47,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72969605,B,10,1,11H,135,25.5,,4/30/2021 0:00,4/29/2021 12:20,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G729BE215,B,1,1,11H,156,44.5,,4/30/2021 0:00,4/29/2021 12:02,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G729E6759,B,1,1,11H,163,41,,4/30/2021 0:00,4/29/2021 12:03,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72A75A85,B,9,1,11W,152,35,,4/30/2021 0:00,4/29/2021 12:00,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72A94667,B,8,1,11H,139,28.5,,4/30/2021 0:00,4/29/2021 12:18,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72BB4BE7,B,9,1,11W,152,37.5,,4/30/2021 0:00,4/29/2021 12:19,5/1/2021 8:57,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR05,1,Active - General,,
G72077F77,A,2,1,11H,124,21,,5/2/2021 0:00,5/1/2021 12:51,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G720821AB,A,4,1,11H,165,45.5,,5/2/2021 0:00,5/1/2021 13:24,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72095C6A,A,5,1,11W,133,26.5,,5/2/2021 0:00,5/1/2021 13:26,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72119D64,A,8,1,11H,182,60.5,,5/2/2021 0:00,5/1/2021 13:31,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G7218C312,A,4,1,11H,152,35.5,,5/2/2021 0:00,5/1/2021 12:56,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G7221695C,A,1,1,11H,160,46.5,,5/2/2021 0:00,5/1/2021 12:48,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72270993,A,5,1,11H,127,20.5,,5/2/2021 0:00,5/1/2021 12:58,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G722A2939,A,7,1,11W,139,27.5,,5/2/2021 0:00,5/1/2021 13:29,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G722A36E5,A,2,1,11H,150,34,,5/2/2021 0:00,5/1/2021 13:20,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G722AB58B,A,5,1,11H,168,48,,5/2/2021 0:00,5/1/2021 12:57,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G722BD6C8,A,10,1,11H,165,42.5,,5/2/2021 0:00,5/1/2021 13:13,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G7236D7F3,A,4,1,11H,142,30,,5/2/2021 0:00,5/1/2021 13:24,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G7239902E,A,8,1,11H,160,44,,5/2/2021 0:00,5/1/2021 13:02,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G723EA1A0,A,3,1,11H,147,39,,5/2/2021 0:00,5/1/2021 13:22,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72491DE9,A,3,1,11H,144,30.5,,5/2/2021 0:00,5/1/2021 12:53,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G724A7298,A,10,1,11H,193,74,,5/2/2021 0:00,5/1/2021 13:13,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G725127B3,A,1,1,11H,147,31,,5/2/2021 0:00,5/1/2021 13:19,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G726F7A64,A,6,1,11H,187,73,,5/2/2021 0:00,5/1/2021 13:00,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G7270E77C,A,1,1,11H,165,42.5,,5/2/2021 0:00,5/1/2021 13:17,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G727257DF,A,7,1,11H,147,33.5,,5/2/2021 0:00,5/1/2021 13:28,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72758E7A,A,2,1,11H,195,82,,5/2/2021 0:00,5/1/2021 12:51,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G727994D4,A,6,1,11W,124,21,,5/2/2021 0:00,5/1/2021 13:26,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G727A88BF,A,3,1,11H,133,23,,5/2/2021 0:00,5/1/2021 12:54,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G728262C7,A,7,1,11H,143,30,,5/2/2021 0:00,5/1/2021 13:00,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G7284CA00,A,11,1,11H,186,62,,5/2/2021 0:00,5/1/2021 13:17,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G728A4170,A,3,1,11H,167,50,,5/2/2021 0:00,5/1/2021 13:23,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G728C960E,A,1,1,11H,152,36,,5/2/2021 0:00,5/1/2021 12:47,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G728DEEF0,A,6,1,11W,159,41,,5/2/2021 0:00,5/1/2021 12:59,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G729158BE,A,9,1,11H,182,66,,5/2/2021 0:00,5/1/2021 13:09,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G729EA2AC,A,7,1,11H,165,43.5,,5/2/2021 0:00,5/1/2021 13:01,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72A32DC5,A,11,1,11H,189,73.5,,5/2/2021 0:00,5/1/2021 13:14,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72A49E7B,A,9,1,11H,126,21.5,,5/2/2021 0:00,5/1/2021 13:12,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72A7AFCE,A,2,1,11H,134,26.5,,5/2/2021 0:00,5/1/2021 13:19,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72AD2D19,A,8,1,11H,175,52,,5/2/2021 0:00,5/1/2021 13:30,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72AEEB5B,A,6,1,11H,122,21.5,,5/2/2021 0:00,5/1/2021 13:27,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72B1AC6A,A,5,1,11H,140,30.5,,5/2/2021 0:00,5/1/2021 13:25,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72B6B7B9,A,4,1,11W,137,27,,5/2/2021 0:00,5/1/2021 12:55,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G72B6F41D,A,8,1,11H,150,33.5,,5/2/2021 0:00,5/1/2021 13:08,5/3/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR06,1,Active - General,,
G7203492F,A,9,1,11H,143,30.5,,5/4/2021 0:00,5/3/2021 13:20,5/5/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR07,1,Active - General,,
G7207BD01,A,4,1,11W,122,18,,5/4/2021 0:00,5/3/2021 13:15,5/5/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR07,1,Active - General,,
G72095955,A,8,1,11H,187,64.5,,5/4/2021 0:00,5/3/2021 13:19,5/5/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR07,1,Active - General,,
G7213F7EE,A,1,1,11H,130,23.5,,5/4/2021 0:00,5/3/2021 13:12,5/5/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR07,1,Active - General,,
G721797B0,A,6,1,11H,166,43.5,,5/4/2021 0:00,5/3/2021 13:05,5/5/2021 9:00,Rocky Reach Tailrace,Rocky Reach Tailrace - CHINOOK,762,47.527933,-120.297484,0,3,RR07,1,Active - General,,
